episode,total_reward,epsilon,total_steps
0,-2000.0,0.99,1999
1,-2000.0,0.9801,1999
2,-2000.0,0.9702989999999999,1999
3,-2000.0,0.96059601,1999
4,-2000.0,0.9509900498999999,1999
5,-2000.0,0.9414801494009999,1999
6,-2000.0,0.9320653479069899,1999
7,-2000.0,0.92274469442792,1999
8,-2000.0,0.9135172474836407,1999
9,-2000.0,0.9043820750088043,1999
10,-2000.0,0.8953382542587163,1999
11,-2000.0,0.8863848717161291,1999
12,-2000.0,0.8775210229989678,1999
13,-2000.0,0.8687458127689781,1999
14,-2000.0,0.8600583546412883,1999
15,-2000.0,0.8514577710948754,1999
16,-2000.0,0.8429431933839266,1999
17,-2000.0,0.8345137614500874,1999
18,-2000.0,0.8261686238355865,1999
19,-2000.0,0.8179069375972307,1999
20,-2000.0,0.8097278682212583,1999
21,-2000.0,0.8016305895390458,1999
22,-2000.0,0.7936142836436553,1999
23,-2000.0,0.7856781408072188,1999
24,-2000.0,0.7778213593991465,1999
25,-2000.0,0.7700431458051551,1999
26,-2000.0,0.7623427143471035,1999
27,-2000.0,0.7547192872036325,1999
28,-2000.0,0.7471720943315961,1999
29,-1914.0,0.7397003733882802,1913
30,-2000.0,0.7323033696543974,1999
31,-2000.0,0.7249803359578534,1999
32,-2000.0,0.7177305325982748,1999
33,-2000.0,0.7105532272722921,1999
34,-2000.0,0.7034476949995692,1999
35,-2000.0,0.6964132180495735,1999
36,-2000.0,0.6894490858690777,1999
37,-2000.0,0.682554595010387,1999
38,-2000.0,0.6757290490602831,1999
39,-1024.0,0.6689717585696803,1023
40,-2000.0,0.6622820409839835,1999
41,-2000.0,0.6556592205741436,1999
42,-2000.0,0.6491026283684022,1999
43,-2000.0,0.6426116020847181,1999
44,-1603.0,0.6361854860638709,1602
45,-1664.0,0.6298236312032323,1663
46,-2000.0,0.6235253948912,1999
47,-2000.0,0.617290140942288,1999
48,-2000.0,0.6111172395328651,1999
49,-2000.0,0.6050060671375365,1999
50,-881.0,0.5989560064661611,880
51,-943.0,0.5929664464014994,942
52,-968.0,0.5870367819374844,967
53,-2000.0,0.5811664141181095,1999
54,-1235.0,0.5753547499769285,1234
55,-2000.0,0.5696012024771592,1999
56,-2000.0,0.5639051904523876,1999
57,-2000.0,0.5582661385478638,1999
58,-2000.0,0.5526834771623851,1999
59,-2000.0,0.5471566423907612,1999
60,-1710.0,0.5416850759668536,1709
61,-2000.0,0.536268225207185,1999
62,-2000.0,0.5309055429551132,1999
63,-2000.0,0.525596487525562,1999
64,-2000.0,0.5203405226503064,1999
65,-1538.0,0.5151371174238033,1537
66,-1578.0,0.5099857462495653,1577
67,-1683.0,0.5048858887870696,1682
68,-753.0,0.4998370298991989,752
69,-2000.0,0.49483865960020695,1999
70,-2000.0,0.4898902730042049,1999
71,-2000.0,0.48499137027416284,1999
72,-1609.0,0.4801414565714212,1608
73,-1158.0,0.475340042005707,1157
74,-1833.0,0.47058664158564995,1832
75,-1582.0,0.4658807751697934,1581
76,-1802.0,0.4612219674180955,1801
77,-2000.0,0.45660974774391455,1999
78,-1619.0,0.4520436502664754,1618
79,-912.0,0.44752321376381066,911
80,-1987.0,0.44304798162617254,1986
81,-2000.0,0.4386175018099108,1999
82,-2000.0,0.4342313267918117,1999
83,-2000.0,0.4298890135238936,1999
84,-1280.0,0.42559012338865465,1279
85,-533.0,0.4213342221547681,532
86,-1976.0,0.41712087993322045,1975
87,-899.0,0.41294967113388825,898
88,-1794.0,0.40882017442254937,1793
89,-613.0,0.4047319726783239,612
90,-1019.0,0.40068465295154065,1018
91,-825.0,0.39667780642202527,824
92,-1806.0,0.392711028357805,1805
93,-1466.0,0.38878391807422696,1465
94,-550.0,0.3848960788934847,549
95,-1328.0,0.38104711810454983,1327
96,-851.0,0.37723664692350434,850
97,-1108.0,0.37346428045426927,1107
98,-1079.0,0.36972963764972655,1078
99,-1424.0,0.36603234127322926,1423
100,-582.0,0.36237201786049694,581
101,-904.0,0.358748297681892,903
102,-1090.0,0.35516081470507305,1089
103,-566.0,0.3516092065580223,565
104,-906.0,0.34809311449244207,905
105,-1237.0,0.34461218334751764,1236
106,-985.0,0.34116606151404244,984
107,-946.0,0.337754400898902,945
108,-967.0,0.334376856889913,966
109,-1967.0,0.33103308832101386,1966
110,-746.0,0.3277227574378037,745
111,-522.0,0.3244455298634257,521
112,-565.0,0.3212010745647914,564
113,-591.0,0.3179890638191435,590
114,-790.0,0.31480917318095203,789
115,-403.0,0.3116610814491425,402
116,-802.0,0.30854447063465107,801
117,-528.0,0.30545902592830454,527
118,-666.0,0.3024044356690215,665
119,-191.0,0.29938039131233124,190
120,-759.0,0.2963865873992079,758
121,-603.0,0.29342272152521587,602
122,-1180.0,0.2904884943099637,1179
123,-518.0,0.28758360936686406,517
124,-476.0,0.2847077732731954,475
125,-997.0,0.28186069554046345,996
126,-1004.0,0.2790420885850588,1003
127,-425.0,0.2762516676992082,424
128,-559.0,0.27348915102221616,558
129,-605.0,0.270754259511994,604
130,-670.0,0.26804671691687404,669
131,-438.0,0.2653662497477053,437
132,-494.0,0.2627125872502282,493
133,-330.0,0.2600854613777259,329
134,-392.0,0.2574846067639487,391
135,-785.0,0.2549097606963092,784
136,-579.0,0.2523606630893461,578
137,-429.0,0.24983705645845267,428
138,-872.0,0.24733868589386815,871
139,-554.0,0.24486529903492946,553
140,-771.0,0.24241664604458016,770
141,-903.0,0.23999247958413436,902
142,-491.0,0.23759255478829303,490
143,-1032.0,0.2352166292404101,1031
144,-759.0,0.232864462948006,758
145,-1159.0,0.23053581831852593,1158
146,-535.0,0.22823046013534068,534
147,-494.0,0.22594815553398728,493
148,-536.0,0.22368867397864742,535
149,-1120.0,0.22145178723886094,1119
150,-531.0,0.21923726936647234,530
151,-767.0,0.2170448966728076,766
152,-1112.0,0.21487444770607952,1111
153,-808.0,0.21272570322901874,807
154,-686.0,0.21059844619672854,685
155,-749.0,0.20849246173476127,748
156,-1763.0,0.20640753711741366,1762
157,-613.0,0.20434346174623952,612
158,-912.0,0.20230002712877712,911
159,-581.0,0.20027702685748935,580
160,-999.0,0.19827425658891445,998
161,-860.0,0.1962915140230253,859
162,-613.0,0.19432859888279505,612
163,-668.0,0.1923853128939671,667
164,-873.0,0.19046145976502743,872
165,-452.0,0.18855684516737714,451
166,-558.0,0.18667127671570335,557
167,-1073.0,0.18480456394854633,1072
168,-798.0,0.18295651830906087,797
169,-757.0,0.18112695312597027,756
170,-555.0,0.17931568359471056,554
171,-1670.0,0.17752252675876345,1669
172,-1017.0,0.17574730149117582,1016
173,-2000.0,0.17398982847626407,1999
174,-2000.0,0.17224993019150142,1999
175,-2000.0,0.1705274308895864,1999
176,-2000.0,0.16882215658069055,1999
177,-2000.0,0.16713393501488363,1999
178,-2000.0,0.16546259566473479,1999
179,-2000.0,0.16380796970808745,1999
180,-2000.0,0.16216989001100657,1999
181,-2000.0,0.1605481911108965,1999
182,-2000.0,0.15894270919978754,1999
183,-2000.0,0.15735328210778965,1999
184,-2000.0,0.15577974928671176,1999
185,-2000.0,0.15422195179384465,1999
186,-2000.0,0.1526797322759062,1999
187,-2000.0,0.15115293495314713,1999
188,-1391.0,0.14964140560361566,1390
189,-335.0,0.1481449915475795,334
190,-483.0,0.1466635416321037,482
191,-929.0,0.14519690621578268,928
192,-184.0,0.14374493715362485,183
193,-199.0,0.1423074877820886,198
194,-386.0,0.1408844129042677,385
195,-216.0,0.13947556877522502,215
196,-315.0,0.13808081308747278,314
197,-241.0,0.13670000495659804,240
198,-1905.0,0.13533300490703207,1904
199,-100.0,0.13397967485796175,99
200,-175.0,0.13263987810938213,174
201,-326.0,0.1313134793282883,325
202,-176.0,0.13000034453500542,175
203,-479.0,0.12870034108965536,478
204,-807.0,0.12741333767875881,806
205,-173.0,0.12613920430197123,172
206,-334.0,0.12487781225895152,333
207,-172.0,0.123629034136362,171
208,-181.0,0.12239274379499838,180
209,-272.0,0.1211688163570484,271
210,-284.0,0.11995712819347792,283
211,-887.0,0.11875755691154315,886
212,-416.0,0.11756998134242772,415
213,-171.0,0.11639428152900344,170
