episode,total_reward,epsilon,total_steps
0,-2000.0,0.99,1999
1,-2000.0,0.9801,1999
2,-2000.0,0.9702989999999999,1999
3,-2000.0,0.96059601,1999
4,-2000.0,0.9509900498999999,1999
5,-2000.0,0.9414801494009999,1999
6,-2000.0,0.9320653479069899,1999
7,-2000.0,0.92274469442792,1999
8,-2000.0,0.9135172474836407,1999
9,-2000.0,0.9043820750088043,1999
10,-2000.0,0.8953382542587163,1999
11,-2000.0,0.8863848717161291,1999
12,-2000.0,0.8775210229989678,1999
13,-2000.0,0.8687458127689781,1999
14,-2000.0,0.8600583546412883,1999
15,-2000.0,0.8514577710948754,1999
16,-2000.0,0.8429431933839266,1999
17,-2000.0,0.8345137614500874,1999
18,-2000.0,0.8261686238355865,1999
19,-2000.0,0.8179069375972307,1999
20,-2000.0,0.8097278682212583,1999
21,-2000.0,0.8016305895390458,1999
22,-2000.0,0.7936142836436553,1999
23,-2000.0,0.7856781408072188,1999
24,-2000.0,0.7778213593991465,1999
25,-2000.0,0.7700431458051551,1999
26,-2000.0,0.7623427143471035,1999
27,-2000.0,0.7547192872036325,1999
28,-2000.0,0.7471720943315961,1999
29,-2000.0,0.7397003733882802,1999
30,-2000.0,0.7323033696543974,1999
31,-2000.0,0.7249803359578534,1999
32,-2000.0,0.7177305325982748,1999
33,-2000.0,0.7105532272722921,1999
34,-2000.0,0.7034476949995692,1999
35,-2000.0,0.6964132180495735,1999
36,-2000.0,0.6894490858690777,1999
37,-2000.0,0.682554595010387,1999
38,-2000.0,0.6757290490602831,1999
39,-2000.0,0.6689717585696803,1999
40,-2000.0,0.6622820409839835,1999
41,-2000.0,0.6556592205741436,1999
42,-2000.0,0.6491026283684022,1999
43,-2000.0,0.6426116020847181,1999
44,-2000.0,0.6361854860638709,1999
45,-2000.0,0.6298236312032323,1999
46,-2000.0,0.6235253948912,1999
47,-2000.0,0.617290140942288,1999
48,-2000.0,0.6111172395328651,1999
49,-2000.0,0.6050060671375365,1999
50,-2000.0,0.5989560064661611,1999
51,-2000.0,0.5929664464014994,1999
52,-2000.0,0.5870367819374844,1999
53,-2000.0,0.5811664141181095,1999
54,-2000.0,0.5753547499769285,1999
55,-2000.0,0.5696012024771592,1999
56,-2000.0,0.5639051904523876,1999
57,-2000.0,0.5582661385478638,1999
58,-2000.0,0.5526834771623851,1999
59,-2000.0,0.5471566423907612,1999
60,-2000.0,0.5416850759668536,1999
61,-2000.0,0.536268225207185,1999
62,-2000.0,0.5309055429551132,1999
63,-2000.0,0.525596487525562,1999
64,-2000.0,0.5203405226503064,1999
65,-2000.0,0.5151371174238033,1999
66,-2000.0,0.5099857462495653,1999
67,-2000.0,0.5048858887870696,1999
68,-2000.0,0.4998370298991989,1999
69,-2000.0,0.49483865960020695,1999
70,-2000.0,0.4898902730042049,1999
71,-2000.0,0.48499137027416284,1999
72,-2000.0,0.4801414565714212,1999
73,-2000.0,0.475340042005707,1999
74,-2000.0,0.47058664158564995,1999
75,-2000.0,0.4658807751697934,1999
76,-1326.0,0.4612219674180955,1325
77,-669.0,0.45660974774391455,668
78,-1707.0,0.4520436502664754,1706
79,-972.0,0.44752321376381066,971
80,-1223.0,0.44304798162617254,1222
81,-2000.0,0.4386175018099108,1999
82,-2000.0,0.4342313267918117,1999
83,-753.0,0.4298890135238936,752
84,-1269.0,0.42559012338865465,1268
85,-1639.0,0.4213342221547681,1638
86,-835.0,0.41712087993322045,834
87,-653.0,0.41294967113388825,652
88,-650.0,0.40882017442254937,649
89,-1193.0,0.4047319726783239,1192
90,-1551.0,0.40068465295154065,1550
91,-578.0,0.39667780642202527,577
92,-314.0,0.392711028357805,313
93,-561.0,0.38878391807422696,560
94,-776.0,0.3848960788934847,775
95,-1053.0,0.38104711810454983,1052
96,-582.0,0.37723664692350434,581
97,-1411.0,0.37346428045426927,1410
98,-1184.0,0.36972963764972655,1183
99,-790.0,0.36603234127322926,789
100,-2000.0,0.36237201786049694,1999
101,-870.0,0.358748297681892,869
102,-1549.0,0.35516081470507305,1548
103,-1537.0,0.3516092065580223,1536
104,-472.0,0.34809311449244207,471
105,-792.0,0.34461218334751764,791
106,-2000.0,0.34116606151404244,1999
107,-761.0,0.337754400898902,760
108,-1960.0,0.334376856889913,1959
109,-539.0,0.33103308832101386,538
110,-888.0,0.3277227574378037,887
111,-422.0,0.3244455298634257,421
112,-1127.0,0.3212010745647914,1126
113,-2000.0,0.3179890638191435,1999
114,-2000.0,0.31480917318095203,1999
115,-1015.0,0.3116610814491425,1014
116,-1655.0,0.30854447063465107,1654
117,-507.0,0.30545902592830454,506
118,-998.0,0.3024044356690215,997
119,-1253.0,0.29938039131233124,1252
120,-638.0,0.2963865873992079,637
121,-798.0,0.29342272152521587,797
122,-781.0,0.2904884943099637,780
123,-860.0,0.28758360936686406,859
124,-792.0,0.2847077732731954,791
125,-874.0,0.28186069554046345,873
126,-2000.0,0.2790420885850588,1999
127,-541.0,0.2762516676992082,540
128,-673.0,0.27348915102221616,672
129,-1141.0,0.270754259511994,1140
130,-2000.0,0.26804671691687404,1999
131,-1397.0,0.2653662497477053,1396
132,-2000.0,0.2627125872502282,1999
133,-2000.0,0.2600854613777259,1999
134,-854.0,0.2574846067639487,853
135,-974.0,0.2549097606963092,973
136,-821.0,0.2523606630893461,820
137,-1082.0,0.24983705645845267,1081
138,-284.0,0.24733868589386815,283
139,-746.0,0.24486529903492946,745
140,-862.0,0.24241664604458016,861
141,-706.0,0.23999247958413436,705
142,-931.0,0.23759255478829303,930
143,-2000.0,0.2352166292404101,1999
144,-1846.0,0.232864462948006,1845
145,-1309.0,0.23053581831852593,1308
146,-659.0,0.22823046013534068,658
147,-998.0,0.22594815553398728,997
148,-1139.0,0.22368867397864742,1138
149,-721.0,0.22145178723886094,720
150,-1338.0,0.21923726936647234,1337
151,-969.0,0.2170448966728076,968
152,-514.0,0.21487444770607952,513
153,-323.0,0.21272570322901874,322
154,-357.0,0.21059844619672854,356
155,-875.0,0.20849246173476127,874
156,-966.0,0.20640753711741366,965
157,-504.0,0.20434346174623952,503
158,-968.0,0.20230002712877712,967
159,-816.0,0.20027702685748935,815
160,-199.0,0.19827425658891445,198
161,-1142.0,0.1962915140230253,1141
162,-441.0,0.19432859888279505,440
163,-2000.0,0.1923853128939671,1999
164,-1029.0,0.19046145976502743,1028
165,-1170.0,0.18855684516737714,1169
166,-1914.0,0.18667127671570335,1913
167,-338.0,0.18480456394854633,337
168,-969.0,0.18295651830906087,968
169,-470.0,0.18112695312597027,469
170,-1745.0,0.17931568359471056,1744
171,-282.0,0.17752252675876345,281
172,-939.0,0.17574730149117582,938
173,-575.0,0.17398982847626407,574
174,-783.0,0.17224993019150142,782
175,-232.0,0.1705274308895864,231
176,-615.0,0.16882215658069055,614
177,-283.0,0.16713393501488363,282
178,-641.0,0.16546259566473479,640
179,-478.0,0.16380796970808745,477
180,-630.0,0.16216989001100657,629
181,-610.0,0.1605481911108965,609
182,-471.0,0.15894270919978754,470
183,-1232.0,0.15735328210778965,1231
184,-2000.0,0.15577974928671176,1999
185,-1640.0,0.15422195179384465,1639
186,-651.0,0.1526797322759062,650
187,-1473.0,0.15115293495314713,1472
188,-794.0,0.14964140560361566,793
189,-532.0,0.1481449915475795,531
190,-178.0,0.1466635416321037,177
191,-757.0,0.14519690621578268,756
192,-479.0,0.14374493715362485,478
193,-474.0,0.1423074877820886,473
194,-674.0,0.1408844129042677,673
195,-1130.0,0.13947556877522502,1129
196,-674.0,0.13808081308747278,673
197,-344.0,0.13670000495659804,343
198,-357.0,0.13533300490703207,356
199,-605.0,0.13397967485796175,604
200,-567.0,0.13263987810938213,566
201,-1988.0,0.1313134793282883,1987
202,-515.0,0.13000034453500542,514
203,-758.0,0.12870034108965536,757
204,-371.0,0.12741333767875881,370
205,-382.0,0.12613920430197123,381
206,-392.0,0.12487781225895152,391
207,-526.0,0.123629034136362,525
208,-795.0,0.12239274379499838,794
209,-204.0,0.1211688163570484,203
210,-742.0,0.11995712819347792,741
211,-460.0,0.11875755691154315,459
212,-474.0,0.11756998134242772,473
